# {"t_start": 1702256277.8914988, "env_id": "adult-v01"} 
r,l,t
98.795868,1,8333.549081
98.790388,1,8333.905738
98.790388,1,8334.258022
98.784909,1,8334.613649
98.784909,1,8334.965185
98.784909,1,8335.321231
98.784909,1,8335.675098
98.784909,1,8336.030438
98.784909,1,8336.382873
98.784909,1,8336.735796
98.784909,1,8337.091852
88.784909,2,8337.443892
98.784909,1,8337.795486
98.784909,1,8338.148532
98.784909,1,8338.504697
98.786121,1,8338.858015
98.784909,1,8339.212147
98.784909,1,8339.567657
98.784909,1,8339.918167
98.784909,1,8340.272021
98.784909,1,8340.626673
98.784909,1,8340.981271
98.784909,1,8341.338643
98.77943,1,8341.69575
98.77943,1,8342.047238
98.77943,1,8342.403182
98.77943,1,8342.759159
98.77943,1,8343.111446
98.77943,1,8343.462117
98.77943,1,8343.817309
98.77943,1,8344.170638
98.77943,1,8344.521798
98.77943,1,8344.874201
98.77943,1,8345.230021
98.77943,1,8345.587325
98.77943,1,8345.943428
88.77943,2,8346.298815
98.77943,1,8346.65473
98.780641,1,8347.010409
98.77943,1,8347.364653
98.77943,1,8347.718892
98.77943,1,8348.075009
88.780641,2,8348.433145
98.77943,1,8348.789076
98.77943,1,8349.142304
98.77943,1,8349.496969
98.77943,1,8349.853837
98.77943,1,8350.209064
98.77943,1,8350.564228
98.77943,1,8350.920521
98.77943,1,8351.274352
98.77943,1,8351.624761
98.77943,1,8351.979833
98.77943,1,8352.33449
98.77943,1,8352.68866
98.77943,1,8353.042744
98.77943,1,8353.396532
98.77943,1,8353.751335
98.77943,1,8354.104829
98.77943,1,8354.464508
98.77943,1,8354.946533
98.77395,1,8355.301662
98.77395,1,8355.655875
98.77395,1,8356.013052
88.77395,2,8356.370545
98.77395,1,8356.726795
88.77395,2,8357.08595
98.77395,1,8357.440893
98.77395,1,8357.793469
98.77395,1,8358.151047
98.77395,1,8358.508209
98.77395,1,8358.862727
98.77395,1,8359.221011
98.77395,1,8359.578952
98.77395,1,8359.937101
98.77395,1,8360.291833
98.77395,1,8360.649024
88.77395,2,8361.009328
98.77395,1,8361.367228
98.77395,1,8361.723875
98.77395,1,8362.081888
98.77395,1,8362.437185
98.77395,1,8362.795471
98.77395,1,8363.154163
98.77395,1,8363.513572
98.77395,1,8363.870281
98.77395,1,8364.229114
98.77395,1,8364.585176
98.768471,1,8364.941337
98.768471,1,8365.300066
98.768471,1,8365.658914
98.768471,1,8366.021071
98.768471,1,8366.385992
88.768471,2,8366.751004
98.768471,1,8367.115396
98.768471,1,8367.481822
98.768471,1,8367.844791
88.768471,2,8368.211856
98.768471,1,8368.57618
98.768471,1,8368.938957
98.768471,1,8369.304925
98.768471,1,8369.668236
98.762991,1,8370.031247
98.762991,1,8370.396462
98.762991,1,8370.759259
98.757512,1,8371.121837
98.757512,1,8371.489488
98.757512,1,8371.853997
98.757512,1,8372.216743
98.757512,1,8372.581699
98.752033,1,8372.944393
98.746553,1,8373.306925
98.746553,1,8373.672084
98.746553,1,8374.034826
98.746553,1,8374.397455
88.746553,2,8374.764269
88.741074,2,8375.12908
98.735594,1,8375.492492
98.735594,1,8375.856382
98.735594,1,8376.218791
98.735594,1,8376.582513
88.735594,2,8376.946993
98.730115,1,8377.309616
98.730115,1,8377.671959
98.730115,1,8378.030378
98.730115,1,8378.393265
98.730115,1,8378.755914
98.730115,1,8379.116081
98.730115,1,8379.478321
98.730115,1,8379.839007
88.730115,2,8380.206139
98.730115,1,8380.568218
98.730115,1,8380.929909
98.730115,1,8381.293447
88.724636,2,8381.658943
98.724636,1,8382.020359
88.724636,2,8382.385288
98.719156,1,8382.747466
98.719156,1,8383.10918
98.719156,1,8383.472113
98.719156,1,8383.834323
88.719156,2,8384.199639
98.719156,1,8384.56328
98.719156,1,8384.926107
98.719156,1,8385.288484
98.719156,1,8385.651296
98.719156,1,8386.014342
98.719156,1,8386.376723
98.719156,1,8386.739074
98.719156,1,8387.101653
98.713677,1,8387.464993
98.713677,1,8387.828067
98.713677,1,8388.190452
98.713677,1,8388.553852
98.713677,1,8388.921592
88.708197,2,8389.281872
98.708197,1,8389.631854
98.708197,1,8389.983808
98.708197,1,8390.334353
98.708197,1,8390.685478
98.708197,1,8391.035372
98.708197,1,8391.391293
98.708197,1,8391.738465
98.708197,1,8392.085978
98.708197,1,8392.431002
88.702718,2,8392.77793
98.702718,1,8393.123801
98.702718,1,8393.472093
98.702718,1,8393.833092
98.702718,1,8394.194026
98.702718,1,8394.554815
98.702718,1,8394.915635
98.697239,1,8395.27657
98.697239,1,8395.637443
98.697239,1,8395.997227
98.697239,1,8396.358149
98.691759,1,8396.719053
98.691759,1,8397.079764
98.691759,1,8397.445616
98.691759,1,8397.807021
98.691759,1,8398.167914
98.691759,1,8398.528748
98.691759,1,8398.889467
98.691759,1,8399.250019
98.68628,1,8399.611018
88.68628,2,8399.97354
88.68628,2,8400.336104
98.68628,1,8400.696434
98.68628,1,8401.057013
98.68628,1,8401.417685
98.68628,1,8401.778597
98.6808,1,8402.140391
98.6808,1,8402.501665
88.6808,2,8402.864287
98.6808,1,8403.224985
98.682012,1,8403.581967
98.6808,1,8403.942127
98.6808,1,8404.303377
98.6808,1,8404.664571
98.6808,1,8405.02564
98.6808,1,8405.38598
98.675321,1,8405.741593
88.675321,2,8406.105159
98.675321,1,8406.46666
98.675321,1,8406.827293
98.675321,1,8407.187669
98.675321,1,8407.547191
98.675321,1,8407.908243
98.675321,1,8408.269192
98.675321,1,8408.629885
98.675321,1,8408.990607
98.669842,1,8409.351344
98.664362,1,8409.712284
98.664362,1,8410.071409
98.664362,1,8410.432135
98.664362,1,8410.792837
98.664362,1,8411.153485
98.664362,1,8411.514251
88.658883,2,8411.876724
98.653403,1,8412.237992
98.653403,1,8412.598979
98.653403,1,8412.961145
98.653403,1,8413.32345
98.653403,1,8413.685139
98.653403,1,8414.047977
98.653403,1,8414.410787
98.653403,1,8414.775314
98.653403,1,8415.140275
98.647924,1,8415.503623
98.647924,1,8415.867061
98.647924,1,8416.231111
98.647924,1,8416.594308
98.647924,1,8416.957602
98.647924,1,8417.320047
98.647924,1,8417.67859
88.647924,2,8418.041439
98.647924,1,8418.402754
98.647924,1,8418.764849
98.647924,1,8419.125855
98.647924,1,8419.486748
98.647924,1,8419.847836
98.647924,1,8420.208727
98.647924,1,8420.570374
98.647924,1,8420.931592
98.647924,1,8421.294907
98.642445,1,8421.658811
98.642445,1,8422.021343
98.643656,1,8422.384646
98.642445,1,8422.748079
98.642445,1,8423.111082
98.642445,1,8423.476561
98.642445,1,8423.841095
98.642445,1,8424.204435
98.642445,1,8424.567377
98.642445,1,8424.929837
98.642445,1,8425.2925
88.636965,2,8425.657757
98.636965,1,8426.022252
98.631486,1,8426.386755
98.631486,1,8426.756135
98.631486,1,8427.116066
98.631486,1,8427.479658
98.631486,1,8427.828918
98.626006,1,8428.164435
98.626006,1,8428.498077
98.626006,1,8428.831564
98.626006,1,8429.162588
98.626006,1,8429.493908
98.626006,1,8429.826632
98.626006,1,8430.159543
98.626006,1,8430.492511
98.627218,1,8430.823682
98.626006,1,8431.154786
98.626006,1,8431.486065
98.626006,1,8431.816549
98.626006,1,8432.152148
98.626006,1,8432.490765
98.626006,1,8432.833154
98.626006,1,8433.163969
88.626006,2,8433.496413
98.626006,1,8433.828134
98.626006,1,8434.158589
98.626006,1,8434.489079
98.626006,1,8434.819532
98.626006,1,8435.167344
98.626006,1,8435.513975
98.626006,1,8435.857518
98.626006,1,8436.201539
98.626006,1,8436.54919
98.626006,1,8436.903272
98.620527,1,8437.252014
98.620527,1,8437.596263
98.620527,1,8437.947048
98.620527,1,8438.298019
98.620527,1,8438.767544
98.620527,1,8439.120984
98.620527,1,8439.473115
98.620527,1,8439.829973
98.620527,1,8440.184169
98.620527,1,8440.544364
98.620527,1,8440.905602
98.620527,1,8441.260155
98.620527,1,8441.611559
98.620527,1,8441.974514
98.620527,1,8442.343079
98.621739,1,8442.698101
98.620527,1,8443.050224
98.620527,1,8443.400483
98.620527,1,8443.752153
98.615048,1,8444.105129
98.615048,1,8444.461091
98.615048,1,8444.806689
98.615048,1,8445.142943
98.615048,1,8445.492186
98.615048,1,8445.829179
98.615048,1,8446.174623
98.615048,1,8446.5221
98.615048,1,8446.868124
98.615048,1,8447.221445
98.615048,1,8447.572584
98.615048,1,8447.928691
98.615048,1,8448.284486
98.615048,1,8448.63938
98.615048,1,8448.986052
98.609568,1,8449.339902
98.609568,1,8449.682796
98.609568,1,8450.022545
98.609568,1,8450.371316
98.604089,1,8450.703906
98.604089,1,8451.052165
98.604089,1,8451.399343
98.604089,1,8451.736726
98.604089,1,8452.086676
98.604089,1,8452.426906
98.604089,1,8452.772343
98.604089,1,8453.115089
98.604089,1,8453.460284
98.598609,1,8453.81111
98.59313,1,8454.164157
98.587651,1,8454.518587
98.587651,1,8454.872219
98.582171,1,8455.22748
98.582171,1,8455.58125
98.582171,1,8455.935283
98.582171,1,8456.290794
98.582171,1,8456.643591
98.582171,1,8456.998803
98.576692,1,8457.353244
98.576692,1,8457.7089
98.571212,1,8458.062491
98.571212,1,8458.420882
98.571212,1,8458.777435
98.571212,1,8459.14258
98.565733,1,8459.506436
98.560254,1,8459.862362
98.560254,1,8460.216208
98.560254,1,8460.567412
98.560254,1,8460.925584
98.554774,1,8461.277072
98.555986,1,8461.633765
98.554774,1,8461.986515
98.554774,1,8462.34144
98.554774,1,8462.699715
98.549295,1,8463.052886
98.550506,1,8463.408658
98.549295,1,8463.766856
98.549295,1,8464.124407
98.549295,1,8464.478899
88.549295,2,8464.832458
98.549295,1,8465.188306
98.549295,1,8465.538593
98.543815,1,8465.89375
98.543815,1,8466.246988
88.543815,2,8466.602471
98.543815,1,8466.958844
98.543815,1,8467.312332
98.543815,1,8467.66608
98.543815,1,8468.023287
98.543815,1,8468.374568
98.543815,1,8468.730438
98.543815,1,8469.095031
98.543815,1,8469.452461
98.538336,1,8469.808789
98.538336,1,8470.161767
88.538336,2,8470.514756
98.538336,1,8470.871367
98.538336,1,8471.222541
98.538336,1,8471.574819
98.538336,1,8471.926873
98.538336,1,8472.273028
98.538336,1,8472.625772
98.538336,1,8472.978506
98.538336,1,8473.330617
98.538336,1,8473.686869
98.538336,1,8474.039001
98.532857,1,8474.395322
98.532857,1,8474.743069
98.532857,1,8475.093457
98.532857,1,8475.449993
98.532857,1,8475.802209
98.532857,1,8476.154453
98.532857,1,8476.505816
98.532857,1,8476.863655
98.532857,1,8477.215344
98.532857,1,8477.566031
98.532857,1,8477.917526
98.532857,1,8478.273537
78.532857,3,8478.628253
98.532857,1,8478.97942
98.532857,1,8479.334011
98.532857,1,8479.68812
98.532857,1,8480.041817
98.532857,1,8480.392678
98.532857,1,8480.74743
98.527377,1,8481.101329
98.527377,1,8481.451764
98.527377,1,8481.804328
98.527377,1,8482.158495
98.527377,1,8482.512623
88.521898,2,8482.864342
98.521898,1,8483.215347
98.523109,1,8483.571467
98.521898,1,8483.930096
98.521898,1,8484.284677
98.521898,1,8484.635801
98.521898,1,8484.992758
98.516418,1,8485.343994
98.516418,1,8485.6942
98.516418,1,8486.047456
98.516418,1,8486.403683
98.516418,1,8486.754456
98.516418,1,8487.105606
98.516418,1,8487.457584
98.516418,1,8487.813949
98.516418,1,8488.165061
88.516418,2,8488.517967
98.510939,1,8488.869594
98.510939,1,8489.226218
98.510939,1,8489.577479
98.510939,1,8489.930906
98.510939,1,8490.282304
98.510939,1,8490.638556
98.510939,1,8490.985138
98.510939,1,8491.331526
98.510939,1,8491.678874
98.510939,1,8492.035771
98.510939,1,8492.387509
98.510939,1,8492.746212
88.510939,2,8493.10081
98.510939,1,8493.453916
98.510939,1,8493.800076
98.510939,1,8494.151356
98.510939,1,8494.501184
98.510939,1,8494.857016
98.510939,1,8495.207172
98.510939,1,8495.557148
98.510939,1,8495.91124
98.510939,1,8496.26747
98.510939,1,8496.61978
98.510939,1,8496.971389
98.510939,1,8497.321657
98.510939,1,8497.679453
98.510939,1,8498.031562
88.510939,2,8498.383332
98.510939,1,8498.740128
98.510939,1,8499.094633
98.510939,1,8499.444747
98.510939,1,8499.796705
98.510939,1,8500.152071
98.510939,1,8500.506574
98.510939,1,8500.858999
98.50546,1,8501.213401
98.50546,1,8501.566674
98.50546,1,8501.923203
98.50546,1,8502.273434
98.50546,1,8502.624458
98.50546,1,8502.979624
98.50546,1,8503.332933
98.50546,1,8503.68438
98.50546,1,8504.033918
98.50546,1,8504.380318
88.50546,2,8504.733593
88.49998,2,8505.084383
98.49998,1,8505.428877
98.49998,1,8505.776557
98.494501,1,8506.1274
98.494501,1,8506.48189
98.494501,1,8506.835246
98.494501,1,8507.185761
98.494501,1,8507.536471
98.494501,1,8507.888886
98.489021,1,8508.245824
98.489021,1,8508.596627
98.489021,1,8508.949432
98.489021,1,8509.300433
98.489021,1,8509.65395
98.483542,1,8510.011461
98.483542,1,8510.361273
98.483542,1,8510.7118
98.483542,1,8511.0635
98.483542,1,8511.417737
98.483542,1,8511.771893
88.483542,2,8512.125404
98.483542,1,8512.475942
98.483542,1,8512.827532
98.483542,1,8513.183372
88.483542,2,8513.536597
88.483542,2,8513.891388
98.484754,1,8514.243538
98.483542,1,8514.595249
98.483542,1,8514.948991
98.483542,1,8515.301662
98.478063,1,8515.648551
98.478063,1,8516.000473
98.478063,1,8516.351219
98.478063,1,8516.699667
98.479274,1,8517.056429
98.472583,1,8517.407937
88.472583,2,8517.761772
98.472583,1,8518.112843
98.472583,1,8518.444402
98.467104,1,8518.791713
98.467104,1,8519.136021
98.467104,1,8519.486593
98.467104,1,8519.838564
98.467104,1,8520.186343
98.467104,1,8520.534456
98.467104,1,8520.888284
88.467104,2,8521.241359
98.467104,1,8521.591736
98.467104,1,8521.943768
88.467104,2,8522.296642
98.467104,1,8522.651278
98.467104,1,8523.129091
98.467104,1,8523.478024
98.467104,1,8523.834814
88.467104,2,8524.202717
98.467104,1,8524.569227
98.467104,1,8524.93608
98.467104,1,8525.302689
98.467104,1,8525.67018
98.461624,1,8526.038821
98.461624,1,8526.405586
98.461624,1,8526.77207
98.461624,1,8527.133343
98.461624,1,8527.485965
98.461624,1,8527.834601
98.461624,1,8528.18289
98.456145,1,8528.538296
98.456145,1,8528.894582
98.456145,1,8529.248001
98.456145,1,8529.598231
98.456145,1,8529.954071
98.456145,1,8530.316299
98.456145,1,8530.674441
98.456145,1,8531.028488
98.456145,1,8531.380999
98.456145,1,8531.748369
98.456145,1,8532.103178
98.456145,1,8532.456337
98.456145,1,8532.814676
98.456145,1,8533.16907
98.456145,1,8533.52307
98.456145,1,8533.876971
98.450666,1,8534.229837
98.450666,1,8534.577535
98.450666,1,8534.930426
98.450666,1,8535.282162
98.450666,1,8535.63879
98.450666,1,8535.992849
98.450666,1,8536.346502
98.450666,1,8536.693709
98.450666,1,8537.044823
98.450666,1,8537.390393
98.450666,1,8537.73684
98.450666,1,8538.072747
98.450666,1,8538.405847
98.450666,1,8538.739392
98.445186,1,8539.087286
88.445186,2,8539.432068
98.445186,1,8539.765506
98.445186,1,8540.101542
98.445186,1,8540.431999
98.445186,1,8540.76452
98.445186,1,8541.097597
98.445186,1,8541.439003
98.446398,1,8541.780808
98.445186,1,8542.120058
98.439707,1,8542.454091
98.439707,1,8542.787089
98.439707,1,8543.125584
98.434227,1,8543.471924
98.434227,1,8543.826437
98.434227,1,8544.183377
98.434227,1,8544.535764
98.434227,1,8544.891061
98.434227,1,8545.247091
98.434227,1,8545.592661
98.434227,1,8545.949052
98.434227,1,8546.299627
98.434227,1,8546.646062
98.434227,1,8546.997284
98.434227,1,8547.349368
98.428748,1,8547.701204
98.428748,1,8548.0571
98.428748,1,8548.407553
98.423269,1,8548.758163
98.42448,1,8549.111133
98.423269,1,8549.46123
88.423269,2,8549.814676
98.417789,1,8550.16697
98.417789,1,8550.523914
98.419001,1,8550.876601
98.417789,1,8551.23207
98.417789,1,8551.583832
88.41231,2,8551.937552
98.41231,1,8552.286551
98.41231,1,8552.640572
98.41231,1,8552.99039
98.41231,1,8553.348035
98.40683,1,8553.698699
98.40683,1,8554.049847
98.40683,1,8554.400563
88.40683,2,8554.759513
98.40683,1,8555.125148
98.40683,1,8555.479298
98.40683,1,8555.834267
98.40683,1,8556.186707
98.40683,1,8556.549942
98.40683,1,8556.910767
98.40683,1,8557.264457
98.40683,1,8557.613399
98.40683,1,8557.963982
98.40683,1,8558.31244
98.40683,1,8558.659665
98.40683,1,8559.013977
98.40683,1,8559.371292
98.40683,1,8559.737537
98.40683,1,8560.092411
98.40683,1,8560.444662
88.401351,2,8560.797586
98.401351,1,8561.154914
98.401351,1,8561.510336
98.401351,1,8561.861459
98.401351,1,8562.214523
98.401351,1,8562.564629
98.401351,1,8562.914984
98.401351,1,8563.271326
98.401351,1,8563.622388
98.401351,1,8563.982146
98.401351,1,8564.344141
98.395872,1,8564.695449
98.395872,1,8565.048397
98.395872,1,8565.401762
98.395872,1,8565.752378
98.395872,1,8566.105467
98.395872,1,8566.451194
98.395872,1,8566.800967
98.395872,1,8567.157815
98.395872,1,8567.508589
98.395872,1,8567.860372
98.390392,1,8568.215457
98.390392,1,8568.577817
98.390392,1,8568.936304
98.390392,1,8569.29347
98.390392,1,8569.643651
98.390392,1,8569.999713
98.390392,1,8570.362322
98.390392,1,8570.717823
98.390392,1,8571.072979
88.390392,2,8571.43065
98.390392,1,8571.795473
98.390392,1,8572.149594
98.390392,1,8572.499442
98.390392,1,8572.852017
98.390392,1,8573.211984
98.390392,1,8573.559812
98.390392,1,8573.908219
98.390392,1,8574.264621
98.390392,1,8574.622214
98.390392,1,8574.97837
98.390392,1,8575.331665
98.390392,1,8575.683865
98.390392,1,8576.035342
98.384913,1,8576.385908
98.384913,1,8576.738472
98.384913,1,8577.098288
98.384913,1,8577.457576
98.384913,1,8577.809897
98.384913,1,8578.164011
98.379433,1,8578.515019
98.379433,1,8578.86834
98.379433,1,8579.224566
98.379433,1,8579.57485
98.373954,1,8579.926583
98.373954,1,8580.280621
98.373954,1,8580.634655
98.373954,1,8580.990148
88.373954,2,8581.349989
98.373954,1,8581.710943
98.373954,1,8582.062658
98.373954,1,8582.414155
98.368475,1,8582.774678
98.368475,1,8583.125534
98.368475,1,8583.481993
88.368475,2,8583.838746
98.368475,1,8584.192803
98.368475,1,8584.54918
98.362995,1,8584.901222
98.362995,1,8585.251803
98.362995,1,8585.601636
98.362995,1,8585.952501
98.362995,1,8586.303837
88.357516,2,8586.662011
98.357516,1,8587.013734
98.357516,1,8587.36387
98.352036,1,8587.7192
98.346557,1,8588.071662
98.346557,1,8588.428268
98.346557,1,8588.779503
98.346557,1,8589.131235
98.346557,1,8589.482398
98.346557,1,8589.833747
98.346557,1,8590.192761
98.346557,1,8590.545398
98.346557,1,8590.897986
88.346557,2,8591.252405
98.346557,1,8591.603968
98.346557,1,8591.958501
98.346557,1,8592.313199
98.346557,1,8592.663483
98.346557,1,8593.012234
98.346557,1,8593.364711
98.346557,1,8593.716522
98.346557,1,8594.073126
98.346557,1,8594.421391
98.346557,1,8594.769415
98.346557,1,8595.11946
98.346557,1,8595.46691
98.346557,1,8595.821893
98.346557,1,8596.187147
98.346557,1,8596.545917
98.346557,1,8596.900464
98.346557,1,8597.251403
98.346557,1,8597.605258
98.346557,1,8597.964102
98.346557,1,8598.318256
88.346557,2,8598.671579
98.346557,1,8599.026114
98.346557,1,8599.386653
98.346557,1,8599.739662
98.346557,1,8600.096362
98.346557,1,8600.449399
98.347769,1,8600.810534
98.346557,1,8601.163924
98.346557,1,8601.516154
98.346557,1,8601.872369
98.346557,1,8602.231331
98.346557,1,8602.584491
98.346557,1,8602.934797
98.346557,1,8603.287635
98.346557,1,8603.63937
98.346557,1,8603.997274
98.346557,1,8604.344615
98.346557,1,8604.698111
98.346557,1,8605.047721
98.346557,1,8605.39822
98.346557,1,8605.751485
98.346557,1,8606.115295
98.346557,1,8606.473434
98.346557,1,8606.826687
98.346557,1,8607.178558
98.341078,1,8607.52878
98.335598,1,8607.88632
98.335598,1,8608.239954
98.330119,1,8608.591161
98.330119,1,8608.950832
98.330119,1,8609.430915
98.330119,1,8609.785223
98.330119,1,8610.138318
98.330119,1,8610.487768
98.330119,1,8610.835086
98.330119,1,8611.185466
98.330119,1,8611.537647
98.330119,1,8611.897582
98.330119,1,8612.250891
98.330119,1,8612.602394
98.330119,1,8612.95437
98.330119,1,8613.320679
98.330119,1,8613.687307
98.330119,1,8614.044347
98.330119,1,8614.396359
98.330119,1,8614.747057
98.330119,1,8615.104676
98.330119,1,8615.452023
98.330119,1,8615.808097
98.324639,1,8616.160471
98.324639,1,8616.513061
98.324639,1,8616.867573
98.324639,1,8617.220356
98.31916,1,8617.571512
98.31916,1,8617.929879
98.31916,1,8618.279157
98.31916,1,8618.625611
98.31916,1,8618.977461
98.31916,1,8619.329985
98.31916,1,8619.681521
98.31916,1,8620.038048
98.31916,1,8620.39108
88.31916,2,8620.747766
98.31916,1,8621.100408
98.31916,1,8621.449984
98.31916,1,8621.808177
98.31916,1,8622.16419
88.320372,2,8622.519484
98.31916,1,8622.872684
98.31916,1,8623.224421
98.31916,1,8623.575432
98.31916,1,8623.933022
98.31916,1,8624.285547
98.31916,1,8624.636013
98.31916,1,8624.995063
98.31916,1,8625.355326
98.31916,1,8625.705718
98.320372,1,8626.061684
98.31916,1,8626.415123
98.31916,1,8626.768914
98.31916,1,8627.118934
98.31916,1,8627.466499
98.31916,1,8627.81519
98.31916,1,8628.176671
98.31916,1,8628.53241
98.31916,1,8628.885244
98.31916,1,8629.241526
98.31916,1,8629.600744
98.313681,1,8629.962753
98.313681,1,8630.318297
98.308201,1,8630.670658
98.308201,1,8631.024409
98.308201,1,8631.376091
98.308201,1,8631.726896
98.308201,1,8632.082759
98.308201,1,8632.435081
98.308201,1,8632.786021
98.308201,1,8633.133697
98.308201,1,8633.484601
98.308201,1,8633.839983
98.302722,1,8634.194477
98.302722,1,8634.545409
98.302722,1,8634.896955
98.302722,1,8635.245926
98.302722,1,8635.596253
98.302722,1,8635.951957
98.302722,1,8636.304239
98.302722,1,8636.655296
98.302722,1,8637.006075
98.302722,1,8637.356526
98.302722,1,8637.707131
98.302722,1,8638.063576
98.302722,1,8638.417141
98.297242,1,8638.770912
98.297242,1,8639.124286
98.297242,1,8639.478504
98.297242,1,8639.834448
98.297242,1,8640.182633
98.297242,1,8640.530161
98.297242,1,8640.878272
98.297242,1,8641.227774
98.297242,1,8641.574278
98.297242,1,8641.930471
98.297242,1,8642.288378
98.297242,1,8642.651509
98.297242,1,8643.006856
98.297242,1,8643.358578
98.297242,1,8643.712173
98.297242,1,8644.080019
98.291763,1,8644.441456
98.291763,1,8644.794907
98.291763,1,8645.150548
98.291763,1,8645.506921
98.291763,1,8645.865299
98.291763,1,8646.218296
98.291763,1,8646.571773
98.291763,1,8646.93507
98.286284,1,8647.282909
98.286284,1,8647.633426
98.286284,1,8647.992469
98.280804,1,8648.354105
98.275325,1,8648.706108
98.275325,1,8649.055183
98.275325,1,8649.403347
98.275325,1,8649.759858
98.275325,1,8650.110479
98.275325,1,8650.460495
98.275325,1,8650.813966
98.275325,1,8651.176661
98.275325,1,8651.534131
98.275325,1,8651.887501
98.275325,1,8652.238387
98.275325,1,8652.59065
98.275325,1,8652.944804
98.275325,1,8653.300474
98.275325,1,8653.654483
98.275325,1,8654.007321
98.275325,1,8654.3592
98.275325,1,8654.710431
98.275325,1,8655.063208
98.269845,1,8655.420829
98.269845,1,8655.779724
98.269845,1,8656.132756
98.269845,1,8656.484386
98.269845,1,8656.839856
98.271057,1,8657.194705
98.269845,1,8657.549175
98.269845,1,8657.901186
98.269845,1,8658.254411
98.269845,1,8658.606512
98.269845,1,8658.960685
98.269845,1,8659.312323
98.269845,1,8659.659193
98.269845,1,8660.008564
98.269845,1,8660.356136
98.269845,1,8660.712546
98.264366,1,8661.066329
98.264366,1,8661.418094
98.264366,1,8661.770292
98.264366,1,8662.121848
98.258887,1,8662.47608
98.258887,1,8662.833785
98.258887,1,8663.196033
98.258887,1,8663.547783
98.258887,1,8663.900678
98.258887,1,8664.255849
98.258887,1,8664.608648
98.260098,1,8664.956365
98.258887,1,8665.308462
98.258887,1,8665.659965
98.258887,1,8666.013664
98.258887,1,8666.370047
98.258887,1,8666.719862
98.258887,1,8667.070723
98.258887,1,8667.424672
98.258887,1,8667.781677
98.253407,1,8668.138944
98.253407,1,8668.490246
98.253407,1,8668.841885
98.253407,1,8669.190872
98.253407,1,8669.547131
98.253407,1,8669.898448
98.253407,1,8670.249662
98.253407,1,8670.602391
98.253407,1,8670.961246
98.253407,1,8671.315449
98.253407,1,8671.671971
98.247928,1,8672.026577
98.247928,1,8672.386691
98.247928,1,8672.73897
98.247928,1,8673.09098
98.247928,1,8673.446157
98.242448,1,8673.809029
98.242448,1,8674.16301
98.242448,1,8674.520305
98.242448,1,8674.873086
98.242448,1,8675.224296
98.242448,1,8675.58089
98.242448,1,8675.928954
98.242448,1,8676.27646
98.242448,1,8676.638617
98.236969,1,8676.9959
98.236969,1,8677.348573
98.236969,1,8677.705902
98.236969,1,8678.05723
98.236969,1,8678.399973
98.236969,1,8678.747483
98.236969,1,8679.095874
98.236969,1,8679.450573
98.236969,1,8679.813516
98.236969,1,8680.163382
98.236969,1,8680.508173
98.236969,1,8680.853233
98.236969,1,8681.193394
98.236969,1,8681.543854
88.236969,2,8681.889614
98.236969,1,8682.234353
98.236969,1,8682.58234
98.23149,1,8682.928567
98.23149,1,8683.273336
98.23149,1,8683.62686
98.23149,1,8683.974794
98.23149,1,8684.327662
98.23149,1,8684.678407
98.23149,1,8685.030569
98.23149,1,8685.387128
98.23149,1,8685.742824
88.22601,2,8686.105467
98.22601,1,8686.457773
98.220531,1,8686.809213
98.220531,1,8687.163391
98.220531,1,8687.518407
98.220531,1,8687.872132
98.220531,1,8688.222271
98.215051,1,8688.570625
98.215051,1,8688.925275
98.216263,1,8689.283488
98.215051,1,8689.633155
98.215051,1,8689.986398
98.215051,1,8690.341158
98.209572,1,8690.692738
98.209572,1,8691.049103
98.209572,1,8691.402889
98.209572,1,8691.749883
98.209572,1,8692.101251
98.210784,1,8692.454258
98.209572,1,8692.809477
88.209572,2,8693.173656
88.209572,2,8693.530979
98.209572,1,8693.883681
98.209572,1,8694.23499
98.209572,1,8694.588895
98.209572,1,8694.94131
98.209572,1,8695.293199
98.209572,1,8695.644032
88.209572,2,8695.997701
98.209572,1,8696.350246
98.209572,1,8696.6992
98.209572,1,8697.046946
98.209572,1,8697.528245
98.204093,1,8697.890301
98.204093,1,8698.24817
98.204093,1,8698.600796
98.205304,1,8698.954614
98.204093,1,8699.302883
98.204093,1,8699.661045
98.204093,1,8700.022851
98.204093,1,8700.376582
98.205304,1,8700.731343
98.204093,1,8701.083219
88.204093,2,8701.436328
98.204093,1,8701.793535
98.204093,1,8702.1452
98.204093,1,8702.496767
98.198613,1,8702.843705
98.193134,1,8703.190991
98.193134,1,8703.536696
98.193134,1,8703.869331
98.193134,1,8704.208465
98.194345,1,8704.555368
98.187654,1,8704.912315
98.187654,1,8705.267734
98.187654,1,8705.618846
98.187654,1,8705.970545
98.187654,1,8706.320911
98.187654,1,8706.676777
98.182175,1,8707.029237
98.176696,1,8707.381153
98.176696,1,8707.731631
98.176696,1,8708.084737
98.176696,1,8708.439428
98.176696,1,8708.7937
98.176696,1,8709.147709
98.176696,1,8709.498616
98.176696,1,8709.853366
98.176696,1,8710.20665
98.176696,1,8710.552891
98.176696,1,8710.899485
98.176696,1,8711.232664
98.176696,1,8711.569332
98.176696,1,8711.912803
98.176696,1,8712.243828
98.176696,1,8712.574047
98.176696,1,8712.905803
98.176696,1,8713.239455
98.176696,1,8713.584317
98.176696,1,8713.917667
