# {"t_start": 1702357745.1131442, "env_id": "german-v01"} 
r,l,t
93.058025,31,2239.892013
93.058025,31,2240.216007
93.058025,31,2240.400105
93.058025,31,2240.585687
93.037269,31,2240.768591
93.030247,31,2240.955162
93.058025,31,2241.139586
93.058025,31,2241.326138
93.030292,31,2241.509521
93.051891,31,2241.841447
93.058025,31,2242.02152
93.058025,31,2242.202823
93.058025,31,2242.384291
93.058025,31,2242.594585
93.058025,31,2242.813278
93.058025,31,2242.994529
93.058025,31,2243.18716
93.058025,31,2243.541684
93.058025,31,2243.729787
93.058025,31,2243.918959
93.027891,33,2244.114351
93.058025,31,2244.304406
93.058025,31,2244.535798
93.058025,31,2244.722461
93.058025,31,2244.915836
93.058025,31,2245.11194
93.247235,32,2245.463232
93.058025,31,2245.64209
93.297715,32,2245.83107
93.058025,31,2246.032639
93.058025,31,2246.258802
93.058025,31,2246.443347
92.959178,32,2246.638303
93.058025,31,2246.844535
93.058025,31,2247.167923
93.058025,31,2247.357259
93.058025,31,2247.543128
93.058025,31,2247.759643
93.058025,31,2247.945761
93.058025,31,2248.130784
93.058025,31,2248.327957
92.920712,32,2248.520149
93.058025,31,2248.834587
93.058025,31,2249.018642
93.058025,31,2249.233371
93.058025,31,2249.433558
93.237748,32,2249.624341
93.058025,31,2249.825782
93.058025,31,2250.032716
93.058025,31,2250.217239
93.058025,31,2250.542586
93.058025,31,2250.759679
93.058025,31,2250.940607
93.058025,31,2251.122245
93.058025,31,2251.305099
93.058025,31,2251.519472
93.058025,31,2251.710676
93.058025,31,2251.898452
93.058025,31,2252.105009
93.058025,31,2252.439233
93.058025,31,2252.643958
93.058025,31,2252.855958
93.058025,31,2253.046337
93.058025,31,2253.231226
93.058025,31,2253.416588
93.058025,31,2253.61032
93.058025,31,2253.807709
93.058025,31,2254.142369
93.058025,31,2254.34388
93.058025,31,2254.525571
93.269825,32,2254.716374
93.058025,31,2254.916195
93.058025,31,2255.118424
93.058025,31,2255.320527
93.058025,31,2255.505985
93.058025,31,2255.870989
93.058025,31,2256.063626
93.058025,31,2256.250919
93.058025,31,2256.442496
93.058025,31,2256.644248
93.058025,31,2256.825119
93.058025,31,2257.013701
93.058025,31,2257.215727
93.058025,31,2257.536844
93.058025,31,2257.719669
93.058025,31,2257.903159
93.058025,31,2258.091096
93.234267,32,2258.283625
93.058025,31,2258.470796
93.058025,31,2258.661799
93.058025,31,2258.848221
93.030155,31,2259.041249
93.058025,31,2259.373136
93.058025,31,2259.566049
93.058025,31,2259.753148
93.058025,31,2259.939235
93.058025,31,2260.140017
93.058025,31,2260.326555
93.058025,31,2260.519675
93.068839,32,2260.720996
93.058025,31,2261.051212
93.058025,31,2261.251315
93.058025,31,2261.448902
93.058025,31,2261.637907
93.058025,31,2261.84423
93.144973,33,2262.050712
93.058025,31,2262.238914
93.058025,31,2262.430154
93.058025,31,2262.766677
93.058025,31,2262.953825
93.058025,31,2263.140577
93.058025,31,2263.32431
93.058025,31,2263.507357
93.058025,31,2263.69433
93.058025,31,2263.884995
93.058025,31,2264.073074
93.058025,31,2264.419594
93.058025,31,2264.608681
93.058025,31,2264.797253
93.058025,31,2264.998875
93.058025,31,2265.191152
93.058025,31,2265.378058
93.058025,31,2265.587057
93.058025,31,2265.777781
93.058025,31,2266.136676
93.058025,31,2266.327867
93.058025,31,2266.514822
93.058025,31,2266.705177
93.058025,31,2266.890337
93.058025,31,2267.07746
93.058025,31,2267.269356
93.058025,31,2267.457466
93.058025,31,2267.646319
93.058025,31,2267.999653
93.058025,31,2268.190468
93.058025,31,2268.380897
93.058025,31,2268.568293
92.902728,32,2268.76509
93.058025,31,2268.978439
93.058025,31,2269.1697
93.058025,31,2269.374272
93.058025,31,2269.74806
93.058025,31,2269.952545
93.058025,31,2270.166858
93.058025,31,2270.360033
93.058025,31,2270.545545
93.058025,31,2270.767092
93.058025,31,2270.957628
93.058025,31,2271.171858
93.058025,31,2271.524536
93.230627,32,2271.720753
93.058025,31,2271.914995
93.058025,31,2272.104262
93.058025,31,2272.294215
93.030261,31,2272.480576
93.058025,31,2272.667653
93.087217,32,2272.859123
93.030261,31,2273.201036
92.731084,33,2273.41542
93.058025,31,2273.600835
93.058025,31,2273.792097
93.058025,31,2273.981045
93.058025,31,2274.171069
93.058025,31,2274.36049
93.058025,31,2274.545289
93.058025,31,2274.73007
93.058025,31,2275.059524
93.058025,31,2275.258123
93.058025,31,2275.448121
93.058025,31,2275.631201
93.058025,31,2275.819323
93.058025,31,2276.010351
93.058025,31,2276.198445
93.058025,31,2276.38899
93.030254,31,2276.731053
93.058025,31,2276.92513
93.058025,31,2277.118236
93.058025,31,2277.304577
93.058025,31,2277.498292
93.058025,31,2277.685541
93.058025,31,2277.876887
83.030254,32,2278.06837
93.058025,31,2278.391329
93.058025,31,2278.584831
93.058025,31,2278.768749
93.058025,31,2278.959644
93.030231,31,2279.148024
93.058025,31,2279.339974
92.927056,32,2279.529183
93.058025,31,2279.723815
93.030128,31,2280.037353
93.058025,31,2280.225568
93.058025,31,2280.412963
93.058025,31,2280.629715
93.297752,32,2280.832023
92.860317,32,2281.040299
93.058025,31,2281.231724
93.058025,31,2281.450353
93.058025,31,2281.769326
93.058025,31,2281.969388
93.058025,31,2282.155892
93.058025,31,2282.366941
93.058025,31,2282.564232
93.058025,31,2282.758579
93.058025,31,2282.973384
93.030084,31,2283.166679
93.058025,31,2283.371841
93.058025,31,2283.728341
93.058025,31,2283.946566
93.058025,31,2284.138041
93.058025,31,2284.37099
93.051891,31,2284.568365
93.058025,31,2284.767496
93.058025,31,2284.956919
93.058025,31,2285.150115
93.058025,31,2285.49687
93.058025,31,2285.73428
93.058025,31,2285.92784
93.058025,31,2286.145116
93.058025,31,2286.335333
92.922271,32,2286.536297
93.058025,31,2286.752453
93.058025,31,2286.940997
93.058025,31,2287.302493
93.058025,31,2287.495223
93.058025,31,2287.680351
93.058025,31,2287.876797
93.058025,31,2288.064526
93.030273,31,2288.257647
93.058025,31,2288.461013
93.058025,31,2288.670115
93.046429,31,2288.996599
93.058025,31,2289.209366
93.058025,31,2289.399292
93.058025,31,2289.590296
93.058025,31,2289.790812
93.030231,31,2289.97656
93.058025,31,2290.192939
93.058025,31,2290.409491
93.058025,31,2290.587876
93.058025,31,2290.900459
93.058025,31,2291.086063
93.058025,31,2291.277209
93.058025,31,2291.464717
93.058025,31,2291.643556
93.058025,31,2291.847492
93.030239,31,2292.037834
93.058025,31,2292.224181
93.178905,32,2292.554835
93.058025,31,2292.739112
93.058025,31,2292.930683
93.058025,31,2293.110869
93.058025,31,2293.298486
93.030247,31,2293.485734
93.058025,31,2293.666867
92.924506,32,2293.86332
83.058025,32,2294.20031
93.058025,31,2294.394584
93.058025,31,2294.578296
93.058025,31,2294.763948
93.058025,31,2294.947321
93.058025,31,2295.126485
93.058025,31,2295.308762
93.058025,31,2295.493908
93.058025,31,2295.822111
93.030261,31,2296.002031
93.058025,31,2296.185925
93.058025,31,2296.367138
93.058025,31,2296.55075
93.030114,31,2296.741896
93.058025,31,2296.925627
93.058025,31,2297.114066
93.058025,31,2297.301396
93.058025,31,2297.65317
93.058025,31,2297.846568
93.058025,31,2298.040479
93.058025,31,2298.224585
93.058025,31,2298.405795
93.058025,31,2298.589751
93.058025,31,2298.776829
93.058025,31,2298.956644
93.058025,31,2299.290573
93.058025,31,2299.47476
93.058025,31,2299.658964
93.058025,31,2299.851906
93.058025,31,2300.060991
93.058025,31,2300.247296
93.058025,31,2300.429178
93.058025,31,2300.621957
93.058025,31,2300.942076
93.058025,31,2301.137013
93.058025,31,2301.330142
93.058025,31,2301.513631
93.058025,31,2301.698557
93.030239,31,2301.891138
93.058025,31,2302.078502
92.820978,32,2302.271979
93.058025,31,2302.601735
93.058025,31,2302.807601
93.058025,31,2302.9935
93.058025,31,2303.194431
93.058025,31,2303.384717
93.107388,32,2303.575537
93.058025,31,2303.770474
93.058025,31,2303.951833
93.030084,31,2304.149978
93.058025,31,2304.485012
93.058025,31,2304.679167
93.058025,31,2304.863981
93.058025,31,2305.052351
93.058025,31,2305.234243
93.058025,31,2305.428867
93.03018,31,2305.615434
93.058025,31,2305.802891
93.058025,31,2306.112976
93.058025,31,2306.30972
93.058025,31,2306.501879
93.058025,31,2306.706843
93.058025,31,2306.889345
93.058025,31,2307.077102
93.058025,31,2307.257841
93.058025,31,2307.442019
93.058025,31,2307.779524
93.058025,31,2307.963816
93.058025,31,2308.158096
93.160471,32,2308.350151
93.058025,31,2308.535108
93.058025,31,2308.748782
93.058025,31,2308.936041
93.058025,31,2309.131266
93.058025,31,2309.478284
93.051891,31,2309.666856
93.058025,31,2309.876534
93.058025,31,2310.067204
93.058025,31,2310.265686
93.058025,31,2310.507839
93.058025,31,2310.737012
93.058025,31,2310.933642
93.058025,31,2311.153052
93.058025,31,2311.472225
93.058025,31,2311.685905
93.058025,31,2311.873073
93.058025,31,2312.076443
93.058025,31,2312.26711
93.084253,32,2312.48216
93.058025,31,2312.691996
93.058025,31,2312.883806
93.058025,31,2313.262159
93.058025,31,2313.456055
93.030142,31,2313.643314
93.058025,31,2313.833195
93.051891,31,2314.017864
93.058025,31,2314.220683
93.058025,31,2314.418261
93.058025,31,2314.606473
93.030114,31,2314.950899
93.058025,31,2315.135134
93.058025,31,2315.35013
93.058025,31,2315.556959
93.058025,31,2315.750921
93.058025,31,2315.941923
93.030155,31,2316.121839
93.058025,31,2316.30076
93.004198,32,2316.661091
93.058025,31,2316.849907
93.058025,31,2317.068269
93.058025,31,2317.309874
93.058025,31,2317.493025
93.058025,31,2317.708354
93.058025,31,2317.925634
83.058025,32,2318.113371
93.058025,31,2318.295333
93.058025,31,2318.612187
92.807815,32,2318.808001
93.058025,31,2319.012124
93.058025,31,2319.204456
93.058025,31,2319.414863
93.058025,31,2319.597245
93.058025,31,2319.808672
93.058025,31,2319.999208
93.058025,31,2320.348489
93.058025,31,2320.537684
93.058025,31,2320.743741
93.058025,31,2320.942975
93.058025,31,2321.166707
93.058025,31,2321.349454
93.058025,31,2321.533572
93.058025,31,2321.723994
93.058025,31,2322.069154
93.058025,31,2322.288221
93.058025,31,2322.469977
92.823375,32,2322.675547
93.058025,31,2322.894275
93.058025,31,2323.079669
93.058025,31,2323.302305
93.058025,31,2323.488711
93.058025,31,2323.82288
93.058025,31,2324.026535
93.058025,31,2324.241899
93.058025,31,2324.446755
93.058025,31,2324.655489
93.051891,31,2324.847107
93.058025,31,2325.060725
93.058025,31,2325.260345
93.058025,31,2325.500115
93.058025,31,2325.874735
93.058025,31,2326.089722
93.058025,31,2326.306134
93.058025,31,2326.500864
93.058025,31,2326.706621
93.058025,31,2326.964726
93.058025,31,2327.163049
93.058025,31,2327.346881
93.058025,31,2327.697996
93.058025,31,2327.911946
93.058025,31,2328.147518
93.058025,31,2328.346861
93.004154,32,2328.540213
93.068756,32,2328.73673
93.058025,31,2328.922925
93.058025,31,2329.106241
93.058025,31,2329.471919
93.058025,31,2329.685492
93.058025,31,2329.872825
93.058025,31,2330.061665
93.058025,31,2330.248151
93.058025,31,2330.500552
93.058025,31,2330.68555
93.058025,31,2330.870641
93.058025,31,2331.20919
93.145155,33,2331.476617
93.058025,31,2331.687908
93.058025,31,2331.871623
93.058025,31,2332.054129
93.058025,31,2332.236706
93.058025,31,2332.425665
93.058025,31,2332.619807
93.058025,31,2332.945216
93.058025,31,2333.160339
93.058025,31,2333.375197
93.058025,31,2333.592554
93.058025,31,2333.799825
93.030278,31,2333.988991
93.058025,31,2334.171497
93.058025,31,2334.355618
93.058025,31,2334.54478
93.058025,31,2334.858484
93.030068,31,2335.048743
93.058025,31,2335.243776
93.058025,31,2335.425925
93.058025,31,2335.626934
93.058025,31,2335.822588
93.058025,31,2336.011655
93.058025,31,2336.21002
93.030202,31,2336.544888
93.058025,31,2336.727542
93.058025,31,2336.913903
93.058025,31,2337.096467
93.058025,31,2337.288704
93.058025,31,2337.474296
93.058025,31,2337.660728
93.058025,31,2337.848775
92.823476,32,2338.181368
93.058025,31,2338.405828
93.058025,31,2338.611125
93.058025,31,2338.820158
93.058025,31,2339.008531
93.058025,31,2339.198164
93.030191,31,2339.388823
93.058025,31,2339.585686
93.058025,31,2339.912968
93.058025,31,2340.100891
93.030239,31,2340.286272
93.058025,31,2340.479635
93.058025,31,2340.682561
93.058025,31,2340.880047
93.058025,31,2341.073637
93.058025,31,2341.279176
93.058025,31,2341.475406
93.058025,31,2341.852547
93.058025,31,2342.042467
93.058025,31,2342.24238
93.058025,31,2342.444708
93.058025,31,2342.634954
93.058025,31,2342.889165
93.058025,31,2343.089171
93.030254,31,2343.316207
93.058025,31,2343.73266
93.058025,31,2343.99741
93.058025,31,2344.205821
93.058025,31,2344.433068
93.058025,31,2344.647823
93.058025,31,2344.912653
93.058025,31,2345.141126
93.058025,31,2345.348345
93.058025,31,2345.745768
93.058025,31,2345.952605
93.058025,31,2346.179071
93.058025,31,2346.384403
93.058025,31,2346.608857
93.058025,31,2346.831556
93.058025,31,2347.056827
93.030128,31,2347.283996
93.030222,31,2347.694604
93.058025,31,2347.913011
93.058025,31,2348.164766
93.058025,31,2348.391935
93.058025,31,2348.619957
93.058025,31,2348.858046
93.058025,31,2349.057384
93.058025,31,2349.251842
93.058025,31,2349.472959
93.058025,31,2349.854758
93.058025,31,2350.054094
93.058025,31,2350.286408
93.058025,31,2350.555107
93.058025,31,2350.822184
92.950517,32,2351.049699
93.058025,31,2351.263252
93.058025,31,2351.470858
93.058025,31,2351.851185
93.058025,31,2352.0832
93.058025,31,2352.293424
93.058025,31,2352.514084
93.058025,31,2352.74671
93.046429,31,2352.972134
93.058025,31,2353.213035
93.058025,31,2353.431079
93.116503,32,2353.801088
93.058025,31,2354.057991
93.058025,31,2354.257624
93.058025,31,2354.458377
93.058025,31,2354.684385
93.030282,31,2354.926834
93.058025,31,2355.167006
93.058025,31,2355.395851
93.058025,31,2355.751482
93.058025,31,2355.995946
93.058025,31,2356.222369
93.058025,31,2356.431315
93.058025,31,2356.645906
93.058025,31,2356.865033
93.058025,31,2357.098571
93.058025,31,2357.34855
93.058025,31,2357.601114
93.058025,31,2357.990169
93.058025,31,2358.187952
93.030084,31,2358.38152
93.058025,31,2358.572243
93.058025,31,2358.761919
93.058025,31,2358.957896
93.058025,31,2359.163182
93.058025,31,2359.367661
93.058025,31,2359.710841
93.058025,31,2359.90402
93.058025,31,2360.09707
93.058025,31,2360.304599
93.058025,31,2360.527723
93.058025,31,2360.727846
93.058025,31,2360.9526
93.030254,31,2361.180126
93.058025,31,2361.615496
93.058025,31,2361.843754
93.058025,31,2362.116537
93.030231,31,2362.409464
93.173443,32,2362.688864
93.058025,31,2362.938819
93.058025,31,2363.177167
93.058025,31,2363.372706
93.058025,31,2363.71479
93.058025,31,2363.901109
93.058025,31,2364.127586
93.058025,31,2364.344143
93.030239,31,2364.58095
93.058025,31,2364.793015
93.030155,31,2364.993357
93.058025,31,2365.226142
93.058025,31,2365.455597
93.058025,31,2365.792062
93.058025,31,2366.053317
93.041575,31,2366.27037
93.058025,31,2366.507359
93.058025,31,2366.726957
93.058025,31,2366.937141
93.058025,31,2367.159209
93.058025,31,2367.387536
93.058025,31,2367.771736
93.058025,31,2367.991835
93.058025,31,2368.228922
93.058025,31,2368.430508
92.95052,32,2368.66083
93.058025,31,2368.873377
93.030114,31,2369.081914
93.058025,31,2369.321213
93.058025,31,2369.686638
93.058025,31,2369.927786
93.058025,31,2370.1457
93.058025,31,2370.376404
93.058025,31,2370.579316
93.058025,31,2370.77716
93.058025,31,2370.988481
93.058025,31,2371.235253
93.058025,31,2371.602917
93.058025,31,2371.800618
93.058025,31,2372.023161
83.058025,32,2372.265784
93.058025,31,2372.543331
93.058025,31,2372.771142
93.058025,31,2372.996962
93.058025,31,2373.216146
93.030292,31,2373.47291
93.058025,31,2373.839139
93.058025,31,2374.051706
93.058025,31,2374.2456
93.058025,31,2374.428051
93.058025,31,2374.621359
93.058025,31,2374.834974
93.058025,31,2375.020201
93.058025,31,2375.211017
93.058025,31,2375.589006
93.058025,31,2375.778598
93.058025,31,2375.994239
93.058025,31,2376.180794
93.058025,31,2376.390217
93.030155,31,2376.611389
93.058025,31,2376.799081
93.058025,31,2376.983318
93.058025,31,2377.355306
93.058025,31,2377.592401
93.058025,31,2377.816821
93.058025,31,2378.004423
93.058025,31,2378.218259
93.058025,31,2378.421781
93.058025,31,2378.647568
93.058025,31,2378.881627
93.058025,31,2379.247695
93.058025,31,2379.48807
93.058025,31,2379.711234
93.058025,31,2379.931101
93.058025,31,2380.149198
93.058025,31,2380.34917
93.058025,31,2380.564803
93.058025,31,2380.761372
83.058025,32,2380.98386
93.030278,31,2381.359364
93.058025,31,2381.550463
93.058025,31,2381.771246
93.058025,31,2381.979248
93.058025,31,2382.184877
93.058025,31,2382.392451
93.058025,31,2382.577158
93.274269,32,2382.777955
93.058025,31,2383.163512
93.058025,31,2383.387884
93.058025,31,2383.570924
93.058025,31,2383.789636
93.058025,31,2383.985888
93.058025,31,2384.246897
93.058025,31,2384.466069
93.058025,31,2384.656518
93.058025,31,2384.996685
93.058025,31,2385.1869
93.058025,31,2385.377729
93.058025,31,2385.604452
93.058025,31,2385.807627
93.058025,31,2386.032223
93.058025,31,2386.232149
93.058025,31,2386.442401
93.058025,31,2386.804674
93.058025,31,2387.050212
93.058025,31,2387.303465
93.058025,31,2387.497849
93.069208,32,2387.701429
93.058025,31,2387.900802
93.058025,31,2388.092222
93.058025,31,2388.316957
93.058025,31,2388.521252
93.030267,31,2388.890383
93.058025,31,2389.10822
93.058025,31,2389.314886
93.058025,31,2389.524085
93.058025,31,2389.718578
93.030191,31,2389.929825
83.058025,32,2390.167356
93.058025,31,2390.385555
93.058025,31,2390.776224
93.058025,31,2390.97743
93.058025,31,2391.22347
93.058025,31,2391.423784
93.058025,31,2391.621911
93.058025,31,2391.840457
93.058025,31,2392.072479
93.058025,31,2392.301399
93.058025,31,2392.666533
93.058025,31,2392.917248
93.058025,31,2393.177773
93.058025,31,2393.425445
93.030254,31,2393.636359
93.058025,31,2393.823826
93.058025,31,2394.01212
93.030099,31,2394.217914
93.058025,31,2394.604151
93.058025,31,2394.850038
93.058025,31,2395.086484
93.058025,31,2395.311956
93.058025,31,2395.5041
93.030068,31,2395.71787
93.058025,31,2395.934644
93.058025,31,2396.165218
93.058025,31,2396.384758
93.058025,31,2396.785874
93.058025,31,2396.996302
93.058025,31,2397.210461
93.058025,31,2397.467425
93.058025,31,2397.705403
93.058025,31,2397.892379
93.058025,31,2398.081998
93.058025,31,2398.305747
93.058025,31,2398.682563
93.058025,31,2398.9025
93.058025,31,2399.15776
93.058025,31,2399.407228
93.058025,31,2399.640261
93.058025,31,2399.862873
93.058025,31,2400.112954
93.058025,31,2400.339483
93.058025,31,2400.773453
93.058025,31,2401.026831
93.058025,31,2401.229657
93.030128,31,2401.46678
93.058025,31,2401.71459
93.058025,31,2401.926998
93.058025,31,2402.15076
93.058025,31,2402.381297
93.058025,31,2402.767366
93.058025,31,2402.963626
93.058025,31,2403.200999
92.843366,32,2403.428486
93.058025,31,2403.671218
93.058025,31,2403.93633
93.058025,31,2404.147088
93.058025,31,2404.34634
93.058025,31,2404.540286
93.058025,31,2404.938505
93.058025,31,2405.170176
93.058025,31,2405.402142
93.058025,31,2405.617089
93.030254,31,2405.825969
93.058025,31,2406.022733
93.058025,31,2406.228848
93.058025,31,2406.459448
93.058025,31,2406.818252
93.058025,31,2407.029406
93.058025,31,2407.233582
93.058025,31,2407.429754
93.058025,31,2407.625538
93.058025,31,2407.832678
93.058025,31,2408.063668
93.058025,31,2408.289123
93.058025,31,2408.718512
93.058025,31,2408.909665
93.058025,31,2409.099118
93.058025,31,2409.345078
93.058025,31,2409.53681
93.058025,31,2409.735859
93.058025,31,2409.927851
93.058025,31,2410.138773
93.058025,31,2410.524639
93.058025,31,2410.744284
93.058025,31,2410.957361
93.058025,31,2411.16285
93.058025,31,2411.373126
93.058025,31,2411.589014
93.058025,31,2411.84522
93.058025,31,2412.05624
93.058025,31,2412.265572
93.058025,31,2412.598446
93.030286,31,2412.849942
93.046429,31,2413.063137
93.157235,32,2413.310162
93.058025,31,2413.534675
93.058025,31,2413.77274
93.058025,31,2413.99649
93.058025,31,2414.182512
93.058025,31,2414.589047
93.058025,31,2414.795657
93.030267,31,2415.031281
93.058025,31,2415.289026
93.058025,31,2415.515508
93.058025,31,2415.725832
93.058025,31,2415.970801
93.058025,31,2416.181438
93.058025,31,2416.543331
93.058025,31,2416.746691
93.058025,31,2416.963966
93.058025,31,2417.180151
93.058025,31,2417.387002
93.058025,31,2417.61154
93.058025,31,2417.856935
93.058025,31,2418.08045
93.058025,31,2418.515336
93.058025,31,2418.731654
93.058025,31,2418.969801
93.058025,31,2419.213827
93.058025,31,2419.460177
93.058025,31,2419.677453
93.058025,31,2419.908126
93.058025,31,2420.162204
93.058025,31,2420.391138
93.058025,31,2420.820719
93.058025,31,2421.085081
93.058025,31,2421.32722
93.058025,31,2421.555306
93.058025,31,2421.777694
93.058025,31,2421.992306
93.058025,31,2422.248036
93.058025,31,2422.483218
93.058025,31,2422.850688
93.058025,31,2423.083542
93.058025,31,2423.315784
93.058025,31,2423.551691
93.030231,31,2423.781034
93.058025,31,2423.991797
93.058025,31,2424.200616
93.058025,31,2424.440322
93.058025,31,2424.838184
93.051891,31,2425.079926
93.058025,31,2425.293013
93.058025,31,2425.541922
93.058025,31,2425.800288
93.058025,31,2426.076018
93.058025,31,2426.279228
93.058025,31,2426.512927
93.058025,31,2426.876103
93.058025,31,2427.072725
93.058025,31,2427.305006
93.058025,31,2427.555803
93.058025,31,2427.798874
93.058025,31,2428.051994
93.058025,31,2428.292563
93.030267,31,2428.520375
93.058025,31,2428.761643
93.058025,31,2429.190249
93.058025,31,2429.414145
93.058025,31,2429.675908
93.058025,31,2429.904073
93.058025,31,2430.147937
93.058025,31,2430.365552
93.058025,31,2430.571389
93.058025,31,2430.77498
93.058025,31,2431.185186
93.058025,31,2431.411356
93.058025,31,2431.642645
93.058025,31,2431.893648
93.058025,31,2432.156046
93.058025,31,2432.417567
93.058025,31,2432.668457
93.058025,31,2432.913715
93.058025,31,2433.309225
93.030068,31,2433.569865
93.058025,31,2433.835118
93.058025,31,2434.060318
93.058025,31,2434.315199
93.058025,31,2434.549007
93.058025,31,2434.759205
93.058025,31,2434.996308
93.058025,31,2435.377503
93.030254,31,2435.591023
93.058025,31,2435.798999
93.058025,31,2436.031486
93.058025,31,2436.238462
93.058025,31,2436.428555
93.058025,31,2436.63852
93.058025,31,2436.892801
93.058025,31,2437.151917
93.058025,31,2437.611574
93.058025,31,2437.832067
93.058025,31,2438.081186
93.058025,31,2438.297891
93.058025,31,2438.527005
93.058025,31,2438.760131
93.058025,31,2438.996743
93.010204,32,2439.209607
93.058025,31,2439.599999
93.058025,31,2439.864592
93.058025,31,2440.123467
93.058025,31,2440.34359
93.058025,31,2440.557637
93.058025,31,2440.74738
93.058025,31,2440.974728
93.058025,31,2441.159772
93.058025,31,2441.506693
93.058025,31,2441.723474
93.058025,31,2441.921155
93.058025,31,2442.125691
93.058025,31,2442.350463
93.058025,31,2442.545415
93.058025,31,2442.781908
93.058025,31,2443.014136
93.058025,31,2443.383008
93.058025,31,2443.604338
93.058025,31,2443.800081
93.058025,31,2444.02256
93.058025,31,2444.234387
93.058025,31,2444.451894
93.033456,31,2444.669872
93.058025,31,2444.854333
93.058025,31,2445.087747
93.058025,31,2445.447546
93.058025,31,2445.697862
93.058025,31,2445.877636
93.058025,31,2446.067606
93.058025,31,2446.286114
93.058025,31,2446.502189
93.058025,31,2446.707483
93.058025,31,2446.897188
93.058025,31,2447.241148
93.058025,31,2447.464702
93.058025,31,2447.669535
93.058025,31,2447.872585
93.058025,31,2448.082544
93.058025,31,2448.275359
93.058025,31,2448.475219
93.058025,31,2448.723413
93.058025,31,2449.111093
93.058025,31,2449.295534
93.058025,31,2449.534605
93.058025,31,2449.787929
93.058025,31,2449.998743
93.004145,32,2450.186131
93.058025,31,2450.433097
93.030286,31,2450.644924
93.058025,31,2450.977614
93.058025,31,2451.175096
93.058025,31,2451.406782
93.058025,31,2451.624857
93.058025,31,2451.833462
93.058025,31,2452.019167
93.030278,31,2452.225907
93.058025,31,2452.469037
93.058025,31,2452.679753
93.058025,31,2453.071965
93.030128,31,2453.307669
93.058025,31,2453.49069
93.03018,31,2453.700608
93.058025,31,2453.928689
93.058025,31,2454.155812
93.058025,31,2454.364744
93.058025,31,2454.596044
93.058025,31,2454.975572
93.030202,31,2455.167543
93.068756,32,2455.402436
93.058025,31,2455.633466
93.058025,31,2455.832907
93.058025,31,2456.088445
93.058025,31,2456.342781
93.058025,31,2456.558026
93.058025,31,2456.920164
93.058025,31,2457.142009
93.058025,31,2457.39556
93.058025,31,2457.640218
93.058025,31,2457.844774
93.058025,31,2458.094432
93.058025,31,2458.361481
93.058025,31,2458.612148
93.058025,31,2458.968648
93.058025,31,2459.187905
93.058025,31,2459.423264
93.058025,31,2459.67146
93.058025,31,2459.934272
93.030099,31,2460.196669
93.058025,31,2460.383607
93.058025,31,2460.577765
93.058025,31,2460.782429
93.058025,31,2461.188064
93.058025,31,2461.447173
93.058025,31,2461.689022
93.058025,31,2461.907849
93.058025,31,2462.128349
93.058025,31,2462.329069
93.058025,31,2462.555794
93.058025,31,2462.811966
93.058025,31,2463.21761
93.058025,31,2463.465742
93.058025,31,2463.678654
93.058025,31,2463.86257
93.058025,31,2464.048388
93.058025,31,2464.231591
93.058025,31,2464.414995
93.058025,31,2464.597163
93.14443,33,2464.930528
93.058025,31,2465.121625
93.058025,31,2465.310666
93.058025,31,2465.503735
93.058025,31,2465.688793
93.058025,31,2465.870777
93.058025,31,2466.062086
93.058025,31,2466.257136
93.058025,31,2466.582628
93.058025,31,2466.77081
93.058025,31,2466.956156
93.058025,31,2467.152612
93.058025,31,2467.341594
93.058025,31,2467.525776
93.058025,31,2467.715191
93.058025,31,2467.900007
93.058025,31,2468.083838
93.058025,31,2468.452086
93.058025,31,2468.647572
93.058025,31,2468.848073
93.058025,31,2469.034479
93.058025,31,2469.227402
93.004145,32,2469.443545
93.030142,31,2469.675302
93.058025,31,2469.889316
93.058025,31,2470.298681
93.058025,31,2470.546891
93.058025,31,2470.803669
93.058025,31,2471.067539
93.058025,31,2471.352547
93.058025,31,2471.558158
93.058025,31,2471.767061
93.058025,31,2472.020978
93.058025,31,2472.415137
93.069062,32,2472.660582
93.058025,31,2472.860914
93.058025,31,2473.064752
93.058025,31,2473.263407
93.051891,31,2473.473591
93.058025,31,2473.674705
93.058025,31,2473.884709
93.058025,31,2474.274184
93.058025,31,2474.499037
93.058025,31,2474.722244
93.058025,31,2474.967243
93.058025,31,2475.177842
93.058025,31,2475.406312
93.058025,31,2475.616635
93.058025,31,2475.876953
93.058025,31,2476.135589
93.058025,31,2476.553948
93.058025,31,2476.813228
93.058025,31,2477.08392
93.058025,31,2477.339246
93.058025,31,2477.556725
93.058025,31,2477.752329
93.058025,31,2477.970373
92.825065,32,2478.192263
93.058025,31,2478.592906
93.037269,31,2478.783565
93.058025,31,2479.008455
93.058025,31,2479.218185
93.058025,31,2479.404324
93.058025,31,2479.618349
93.058025,31,2479.857162
93.058025,31,2480.085317
93.058025,31,2480.460365
93.058025,31,2480.719505
93.058025,31,2480.972149
93.058025,31,2481.228883
93.058025,31,2481.438283
93.058025,31,2481.655711
93.058025,31,2481.847984
93.058025,31,2482.081343
93.058025,31,2482.4695
93.058025,31,2482.680361
93.058025,31,2482.898677
93.058025,31,2483.134665
93.058025,31,2483.364556
93.058025,31,2483.621825
93.058025,31,2483.851199
93.058025,31,2484.07594
93.058025,31,2484.332623
93.058025,31,2484.688081
