# {"t_start": 1702201858.3638394, "env_id": "german-v01"} 
r,l,t
98.413815,16,272.750033
98.413815,16,272.847936
98.413815,16,272.947835
98.413815,16,273.046591
98.413815,16,273.144342
98.814201,17,273.253339
98.383502,16,273.355162
98.413815,16,273.454957
98.413815,16,273.685043
98.413815,16,273.788689
98.413815,16,273.886288
98.413815,16,273.984933
98.413815,16,274.083896
98.413815,16,274.181005
98.413815,16,274.280447
98.413815,16,274.377121
98.413815,16,274.473314
98.413815,16,274.561908
98.413815,16,274.652144
98.413815,16,274.756937
98.413815,16,274.876145
98.399695,16,274.981338
98.413815,16,275.083366
98.413815,16,275.180943
98.413815,16,275.410186
98.413815,16,275.510237
98.413815,16,275.610161
98.413815,16,275.721555
98.413815,16,275.820264
98.413815,16,275.922964
98.413815,16,276.028759
98.413815,16,276.136035
98.413815,16,276.240302
98.413815,16,276.340266
98.413815,16,276.440396
98.413815,16,276.535277
98.413815,16,276.637835
98.413815,16,276.737716
98.386683,16,276.833022
98.413815,16,276.93216
98.413815,16,277.155881
98.413815,16,277.253912
98.413815,16,277.3505
98.413815,16,277.450788
98.413815,16,277.5503
98.413815,16,277.647302
98.413815,16,277.749972
98.413815,16,277.853804
98.413815,16,277.948232
98.413815,16,278.044132
98.413815,16,278.143265
98.413815,16,278.239975
98.413815,16,278.343449
98.413815,16,278.448034
98.413815,16,278.550285
98.413815,16,278.648247
98.413815,16,278.879649
98.413815,16,278.976393
98.413815,16,279.073409
98.413815,16,279.173618
98.413815,16,279.273318
98.413815,16,279.374526
98.413815,16,279.476381
98.413815,16,279.574886
98.413815,16,279.67486
98.413815,16,279.774311
98.413815,16,279.873443
98.413815,16,279.977437
98.413815,16,280.077781
98.413815,16,280.202503
98.413815,16,280.300467
98.413815,16,280.406424
98.413815,16,280.639971
98.413815,16,280.741506
98.413815,16,280.840908
98.413815,16,280.939767
98.413815,16,281.039608
98.413815,16,281.144002
98.413815,16,281.24119
98.413815,16,281.339401
98.413815,16,281.439117
98.413815,16,281.550293
98.413815,16,281.652913
98.413815,16,281.751686
98.413815,16,281.849246
98.413815,16,281.947659
98.413815,16,282.048903
98.413815,16,282.146411
98.413815,16,282.370758
98.413815,16,282.470352
98.413815,16,282.568299
98.413815,16,282.665489
98.413815,16,282.767622
98.413815,16,282.869333
98.413815,16,282.967948
98.413815,16,283.069397
98.413815,16,283.174035
98.413815,16,283.27545
98.413815,16,283.376016
98.413815,16,283.473454
98.413815,16,283.576399
98.413815,16,283.673492
98.413815,16,283.776078
98.413815,16,283.872235
98.413815,16,284.097002
98.413815,16,284.193662
98.413815,16,284.292176
98.413815,16,284.388886
98.413815,16,284.49183
98.413815,16,284.589252
98.413815,16,284.686428
98.413815,16,284.787384
98.413815,16,284.89037
98.413815,16,284.990338
98.413815,16,285.091248
98.413815,16,285.190896
98.413815,16,285.288163
98.413815,16,285.390985
98.413815,16,285.488029
98.413815,16,285.586615
98.413815,16,285.814341
98.413815,16,285.913576
98.413815,16,286.010678
98.413815,16,286.112412
98.413815,16,286.214
98.413815,16,286.309833
98.413815,16,286.407669
98.413815,16,286.513088
98.413815,16,286.610621
98.413815,16,286.706874
98.413815,16,286.804468
98.413815,16,286.901091
98.413815,16,287.000108
98.413815,16,287.099209
98.413815,16,287.196198
98.413815,16,287.294436
98.413815,16,287.520006
98.413815,16,287.624994
98.413815,16,287.726898
98.413815,16,287.829086
98.413815,16,287.928629
98.413815,16,288.024925
98.413815,16,288.124374
98.413815,16,288.230012
98.398269,16,288.326777
98.413815,16,288.424521
98.413815,16,288.522052
98.413815,16,288.621617
98.413815,16,288.724301
98.413815,16,288.821933
98.413815,16,288.920868
98.413815,16,289.018129
98.413815,16,289.247034
98.383434,16,289.343659
98.413815,16,289.447214
98.413815,16,289.548892
98.413815,16,289.645319
98.413815,16,289.742407
98.413815,16,289.84657
98.413815,16,289.944793
98.413815,16,290.04146
98.413815,16,290.138764
98.413815,16,290.23907
98.391473,16,290.335135
98.413815,16,290.429614
98.413815,16,290.525836
98.413815,16,290.623597
98.413815,16,290.720937
98.413815,16,290.946846
98.413815,16,291.046155
98.413815,16,291.147336
98.413815,16,291.243308
98.413815,16,291.338832
98.413815,16,291.433878
98.413815,16,291.534477
98.413815,16,291.636465
98.287134,17,291.743892
98.413815,16,291.841254
98.413815,16,291.938585
98.413815,16,292.035913
98.413815,16,292.13176
98.413815,16,292.224902
98.413815,16,292.32103
98.413815,16,292.416704
98.413815,16,292.643943
98.413815,16,292.747466
98.413815,16,292.843268
98.413815,16,292.939102
98.413815,16,293.033003
98.413815,16,293.128626
98.413815,16,293.222509
98.413815,16,293.323014
98.413815,16,293.420371
98.413815,16,293.514553
98.413815,16,293.611632
98.413815,16,293.71196
98.413815,16,293.805636
98.413815,16,293.900213
98.413815,16,293.994231
98.413815,16,294.089304
98.413815,16,294.316959
98.413815,16,294.416288
98.413815,16,294.511538
98.413815,16,294.606896
98.402005,16,294.701269
98.413815,16,294.796713
98.439364,17,294.899593
98.413815,16,294.999894
98.413815,16,295.09831
98.413815,16,295.198375
98.413815,16,295.294465
98.413815,16,295.39023
98.413815,16,295.486315
98.413815,16,295.581519
98.413815,16,295.678571
98.413815,16,295.77228
98.413815,16,296.011607
98.413815,16,296.112284
88.413815,17,296.211119
98.413815,16,296.307518
98.413815,16,296.402636
98.413815,16,296.498087
98.413815,16,296.591409
98.413815,16,296.700252
98.413815,16,296.798497
98.413815,16,296.894693
98.413815,16,296.992214
98.413815,16,297.086659
98.413815,16,297.182772
98.413815,16,297.277027
98.413815,16,297.385734
98.413815,16,297.627753
98.413815,16,297.727674
98.413815,16,297.824702
98.413815,16,297.924981
98.413815,16,298.022929
98.413815,16,298.120651
98.413815,16,298.217616
98.413815,16,298.315284
98.413815,16,298.419003
98.413815,16,298.51682
98.413815,16,298.616418
98.413815,16,298.715784
98.413815,16,298.811267
98.413815,16,298.910939
98.413815,16,299.008607
98.413815,16,299.105
98.413815,16,299.344404
98.413815,16,299.442015
98.413815,16,299.541617
98.413815,16,299.639035
98.413815,16,299.736912
98.413815,16,299.835423
98.413815,16,299.932679
98.413815,16,300.03583
98.413815,16,300.13888
98.413815,16,300.236164
98.413815,16,300.335668
98.413815,16,300.434397
98.413815,16,300.532034
98.413815,16,300.628364
98.413815,16,300.7289
98.413815,16,300.826849
98.413815,16,301.060043
98.413815,16,301.158103
98.413815,16,301.253901
98.413815,16,301.356018
98.413815,16,301.453607
98.413815,16,301.552161
98.401327,16,301.651417
98.413815,16,301.754528
98.413815,16,301.851513
98.413815,16,301.948766
98.413815,16,302.049093
98.413815,16,302.146836
98.413815,16,302.245241
98.413815,16,302.343124
98.413815,16,302.445675
98.413815,16,302.547127
98.413815,16,302.782198
98.413815,16,302.878054
98.413815,16,302.977036
98.386411,16,303.073823
98.413815,16,303.17524
98.413815,16,303.272447
98.413815,16,303.372278
98.413815,16,303.471607
98.413815,16,303.57331
98.413815,16,303.673919
98.413815,16,303.776746
98.413815,16,303.873663
98.413815,16,303.972718
98.413815,16,304.069378
98.816084,17,304.175367
98.413815,16,304.278908
98.413815,16,304.509683
98.413815,16,304.609594
98.413815,16,304.710215
98.413815,16,304.81033
98.413815,16,304.90897
98.413815,16,305.008743
98.413815,16,305.107491
98.413815,16,305.207031
98.413815,16,305.312485
98.413815,16,305.41308
98.413815,16,305.512465
98.413815,16,305.614602
98.413815,16,305.710553
98.413815,16,305.811333
98.413815,16,305.912941
98.413815,16,306.014667
98.413815,16,306.240601
98.413815,16,306.339707
98.413815,16,306.439237
98.413815,16,306.534746
98.413815,16,306.635919
98.413815,16,306.737148
98.413815,16,306.837369
98.413815,16,306.935356
98.413815,16,307.035557
98.413815,16,307.137595
98.413815,16,307.234251
98.413815,16,307.33244
98.413815,16,307.431802
98.413815,16,307.534553
98.413815,16,307.639142
98.413815,16,307.739271
98.413815,16,307.970327
98.413815,16,308.066114
98.413815,16,308.163096
98.413815,16,308.260831
98.413815,16,308.360097
98.413815,16,308.474781
98.413815,16,308.581778
98.413815,16,308.674353
98.413815,16,308.768152
98.413815,16,308.864413
98.413815,16,308.960434
98.413815,16,309.050655
98.413815,16,309.142104
98.413815,16,309.237795
98.413815,16,309.335324
98.413815,16,309.429777
98.413815,16,309.653522
98.852965,17,309.793765
98.413815,16,309.913639
98.413815,16,310.012126
98.413815,16,310.110959
98.413815,16,310.206006
98.413815,16,310.299612
98.413815,16,310.395374
98.413815,16,310.491522
98.413815,16,310.58668
98.413815,16,310.684285
98.413815,16,310.784852
98.413815,16,310.886142
98.413815,16,310.987108
98.413815,16,311.085263
98.413815,16,311.183241
98.413815,16,311.415066
98.413815,16,311.511232
98.413815,16,311.608833
98.413815,16,311.706349
98.413815,16,311.801543
98.413815,16,311.897534
98.413815,16,311.997369
98.413815,16,312.091021
98.413815,16,312.186105
98.413815,16,312.283986
98.413815,16,312.379897
98.413815,16,312.477016
98.413815,16,312.577936
98.413815,16,312.688836
98.413815,16,312.790073
98.413815,16,312.887023
98.413815,16,313.112438
98.413815,16,313.210227
98.413815,16,313.308184
98.413815,16,313.408661
98.413815,16,313.504548
98.413815,16,313.602549
98.413815,16,313.698069
98.413815,16,313.796472
98.413815,16,313.899048
98.413815,16,313.997857
98.413815,16,314.098041
98.413815,16,314.199575
98.413815,16,314.30434
98.413815,16,314.406128
98.413815,16,314.508838
98.413815,16,314.607574
98.413815,16,314.920894
98.413815,16,315.022288
98.413815,16,315.119824
98.413815,16,315.217218
98.413815,16,315.315446
98.413815,16,315.410602
98.413815,16,315.509287
98.413815,16,315.605776
98.413815,16,315.705356
98.413815,16,315.802287
98.413815,16,315.899801
98.413815,16,315.998345
98.413815,16,316.09293
98.413815,16,316.185822
98.413815,16,316.283505
98.413815,16,316.379829
98.413815,16,316.592933
98.413815,16,316.681958
98.413815,16,316.773615
98.413815,16,316.864834
98.413815,16,316.954863
98.413815,16,317.045627
98.413815,16,317.135921
98.413815,16,317.227586
98.413815,16,317.318645
98.413815,16,317.410192
98.413815,16,317.500562
98.413815,16,317.595591
98.413815,16,317.698591
98.413815,16,317.796369
98.413815,16,317.896367
98.383536,16,317.997424
98.413815,16,318.220741
98.413815,16,318.317895
98.413815,16,318.415148
98.413815,16,318.513955
98.413815,16,318.61372
98.413815,16,318.712312
98.413815,16,318.812532
98.413815,16,318.914612
98.413815,16,319.015956
98.413815,16,319.11541
98.413815,16,319.211968
98.413815,16,319.312904
98.383415,16,319.414408
98.413815,16,319.5103
98.413815,16,319.612868
98.413815,16,319.711811
98.413815,16,319.935338
98.413815,16,320.03424
98.413815,16,320.132741
98.413815,16,320.228492
98.413815,16,320.326355
98.413815,16,320.422397
98.413815,16,320.51966
98.413815,16,320.616392
98.413815,16,320.711693
98.802326,17,320.814439
98.413815,16,320.913867
98.413815,16,321.022844
98.413815,16,321.120616
98.413815,16,321.21687
98.413815,16,321.319253
98.413815,16,321.416369
98.413815,16,321.637179
98.413815,16,321.733173
98.413815,16,321.830873
98.413815,16,321.929915
98.413815,16,322.025944
98.413815,16,322.122934
98.413815,16,322.21938
98.413815,16,322.316164
98.413815,16,322.411602
98.413815,16,322.508547
98.413815,16,322.611183
98.413815,16,322.710882
98.413815,16,322.809328
98.413815,16,322.905557
98.413815,16,323.005523
98.413815,16,323.107805
98.413815,16,323.330345
98.413815,16,323.425614
98.413815,16,323.52285
98.413815,16,323.617348
98.413815,16,323.714103
98.413815,16,323.809775
98.413815,16,323.906157
98.413815,16,324.001993
98.413815,16,324.097728
98.413815,16,324.19689
98.413815,16,324.300741
98.413815,16,324.395786
98.413815,16,324.490619
98.413815,16,324.585299
98.413815,16,324.684756
98.413815,16,324.784568
98.383487,16,325.008517
98.413815,16,325.10359
98.413815,16,325.201192
98.413815,16,325.298378
98.413815,16,325.395357
98.413815,16,325.49499
98.413815,16,325.590964
98.413815,16,325.688616
98.413815,16,325.784875
98.413815,16,325.88734
98.413815,16,325.986577
98.413815,16,326.082491
98.413815,16,326.17748
98.413815,16,326.274096
98.413815,16,326.374475
98.413815,16,326.4741
98.413815,16,326.698443
98.413815,16,326.79416
98.413815,16,326.890444
98.413815,16,326.989993
98.413815,16,327.086553
98.413815,16,327.182322
98.413815,16,327.279492
98.413815,16,327.375087
98.413815,16,327.472114
98.413815,16,327.571644
98.413815,16,327.667143
98.413815,16,327.761814
98.413815,16,327.856277
98.413815,16,327.9536
98.413815,16,328.053885
98.413815,16,328.15552
98.413815,16,328.37361
98.413815,16,328.4704
98.413815,16,328.575484
98.413815,16,328.677575
98.413815,16,328.779185
98.413815,16,328.877118
98.413815,16,328.979003
98.413815,16,329.078347
98.413815,16,329.181559
98.413815,16,329.285178
98.413815,16,329.385316
98.413815,16,329.499636
98.413815,16,329.604372
98.413815,16,329.70778
98.413815,16,329.812665
98.413815,16,329.913616
98.413815,16,330.150381
98.413815,16,330.253638
98.413815,16,330.362293
98.413815,16,330.464055
98.413815,16,330.565683
98.413815,16,330.669574
98.413815,16,330.771169
98.413815,16,330.877604
98.413815,16,330.983145
98.413815,16,331.099816
98.413815,16,331.20239
98.413815,16,331.303455
98.413815,16,331.408995
98.413815,16,331.512109
98.413815,16,331.613656
98.413815,16,331.713215
98.413815,16,331.952635
98.413815,16,332.052102
98.413815,16,332.148965
98.413815,16,332.247103
98.413815,16,332.34394
98.413815,16,332.446166
98.413815,16,332.55286
98.413815,16,332.659955
98.413815,16,332.777593
98.413815,16,332.912459
98.413815,16,333.006532
98.413815,16,333.111624
98.413815,16,333.208458
98.413815,16,333.303466
98.413815,16,333.39798
98.413815,16,333.491418
98.413815,16,333.717877
98.413815,16,333.812805
98.413815,16,333.909122
98.413815,16,334.002621
98.413815,16,334.099269
98.413815,16,334.19717
98.413815,16,334.293686
98.413815,16,334.387219
98.413815,16,334.486602
98.413815,16,334.579233
98.413815,16,334.675521
98.413815,16,334.777562
98.413815,16,334.873623
98.413815,16,334.964261
98.413815,16,335.054461
98.413815,16,335.145099
98.413815,16,335.365194
98.413815,16,335.462392
98.413815,16,335.57724
98.413815,16,335.685202
98.413815,16,335.788651
98.413815,16,335.889055
98.413815,16,335.988494
98.413815,16,336.082463
98.413815,16,336.180235
98.413815,16,336.274596
98.413815,16,336.37418
98.413815,16,336.475463
98.413815,16,336.570827
98.413815,16,336.664394
98.413815,16,336.758566
98.413815,16,336.857978
98.413815,16,337.083376
98.413815,16,337.179144
98.413815,16,337.273485
98.413815,16,337.373348
98.413815,16,337.474904
98.413815,16,337.573857
98.413815,16,337.668671
98.413815,16,337.764781
98.413815,16,337.86188
98.413815,16,337.957503
98.413815,16,338.053791
98.413815,16,338.158881
98.413815,16,338.255251
98.413815,16,338.352688
98.413815,16,338.451272
98.413815,16,338.55
98.413815,16,338.785171
98.413815,16,338.882473
98.413815,16,338.982906
98.413815,16,339.087179
98.413815,16,339.185614
98.413815,16,339.290459
98.413815,16,339.388342
98.413815,16,339.485347
98.413815,16,339.583428
98.413815,16,339.681223
98.413815,16,339.785756
98.413815,16,339.887577
98.413815,16,339.984239
98.413815,16,340.083173
98.413815,16,340.18091
98.413815,16,340.277779
98.413815,16,340.548772
98.413815,16,340.645751
98.413815,16,340.752041
98.413815,16,340.852325
98.413815,16,340.949945
98.413815,16,341.081493
98.413815,16,341.179315
98.413815,16,341.276054
98.413815,16,341.373296
98.413815,16,341.47962
98.413815,16,341.577847
98.413815,16,341.675199
98.413815,16,341.786898
98.413815,16,341.882958
98.413815,16,341.978196
98.413815,16,342.073848
98.413815,16,342.348003
98.413815,16,342.45038
98.413815,16,342.548598
98.413815,16,342.652999
98.401742,16,342.74917
98.413815,16,342.849493
98.413815,16,342.945183
98.413815,16,343.04789
98.413815,16,343.148937
98.413815,16,343.24916
98.413815,16,343.352873
98.413815,16,343.449726
98.413815,16,343.549948
98.413815,16,343.662711
98.413815,16,343.768992
98.413815,16,343.881359
98.413815,16,344.132199
98.413815,16,344.238207
98.413815,16,344.340623
98.413815,16,344.444194
98.413815,16,344.54914
98.413815,16,344.651876
98.413815,16,344.766218
98.413815,16,344.866737
98.413815,16,344.96366
98.413815,16,345.066685
98.413815,16,345.164819
98.413815,16,345.262375
98.413815,16,345.369449
98.413815,16,345.464599
98.413815,16,345.563612
98.413815,16,345.663142
98.413815,16,345.901976
98.413815,16,346.009952
98.413815,16,346.108033
98.413815,16,346.208423
98.413815,16,346.305636
98.413815,16,346.409774
98.413815,16,346.512756
98.413815,16,346.612897
98.413815,16,346.710872
98.413815,16,346.809393
98.413815,16,346.908455
98.413815,16,347.006997
98.413815,16,347.106373
98.413815,16,347.202569
98.413815,16,347.299064
98.413815,16,347.400257
98.413815,16,347.63297
98.413815,16,347.729485
98.413815,16,347.827782
98.413815,16,347.925903
98.413815,16,348.020785
98.413815,16,348.121022
98.413815,16,348.222787
98.413815,16,348.319265
98.413815,16,348.417067
98.413815,16,348.519049
98.413815,16,348.618166
98.413815,16,348.715731
98.413815,16,348.815185
98.413815,16,348.911224
98.413815,16,349.00883
98.413815,16,349.111943
98.413815,16,349.344487
98.413815,16,349.445169
98.413815,16,349.546031
98.413815,16,349.649118
98.413815,16,349.753365
98.413815,16,349.860917
98.413815,16,349.963936
98.413815,16,350.065749
98.41216,18,350.180893
98.413815,16,350.280777
98.413815,16,350.381914
98.413815,16,350.478753
98.413815,16,350.57689
98.413815,16,350.678617
98.413815,16,350.779241
98.413815,16,350.877612
98.413815,16,351.102989
98.413815,16,351.202059
98.413815,16,351.299979
98.413815,16,351.401191
98.413815,16,351.500327
98.413815,16,351.597025
98.413815,16,351.694565
98.413815,16,351.79673
98.413815,16,351.893205
98.413815,16,351.990466
98.413815,16,352.089567
98.413815,16,352.188136
98.413815,16,352.287563
98.413815,16,352.386314
98.413815,16,352.490462
98.413815,16,352.587622
98.413815,16,352.811655
98.413815,16,352.907286
98.413815,16,353.00606
98.413815,16,353.110296
98.413815,16,353.205559
98.413815,16,353.301055
98.413815,16,353.39869
98.413815,16,353.49923
98.413815,16,353.595791
98.413815,16,353.690424
98.413815,16,353.799042
98.413815,16,353.893622
98.413815,16,353.98949
98.413815,16,354.091434
98.413815,16,354.191109
98.413815,16,354.288292
98.413815,16,354.608024
98.413815,16,354.709748
98.413815,16,354.813034
98.413815,16,354.90914
98.413815,16,355.004314
98.413815,16,355.099617
98.413815,16,355.199101
98.413815,16,355.294461
98.413815,16,355.39345
98.413815,16,355.490749
98.413815,16,355.586866
98.413815,16,355.68669
98.413815,16,355.789099
98.413815,16,355.885635
98.413815,16,355.987113
98.413815,16,356.083655
98.413815,16,356.354856
98.413815,16,356.457147
98.413815,16,356.55323
98.413815,16,356.649744
98.413815,16,356.74559
98.413815,16,356.841742
98.413815,16,356.938501
98.413815,16,357.073851
98.413815,16,357.177237
98.413815,16,357.274287
98.413815,16,357.376555
98.413815,16,357.475794
98.413815,16,357.57967
98.401465,16,357.679178
98.413815,16,357.778159
98.413815,16,357.875293
98.413815,16,358.11151
98.413815,16,358.208609
98.413815,16,358.306099
98.413815,16,358.404809
98.413815,16,358.499963
98.413815,16,358.602887
98.413815,16,358.704982
98.413815,16,358.808168
98.413815,16,358.910211
98.413815,16,359.017768
98.413815,16,359.122147
98.413815,16,359.229786
98.413815,16,359.330375
98.413815,16,359.436809
98.413815,16,359.579357
98.413815,16,359.695757
98.413815,16,359.927528
98.413815,16,360.025164
98.413815,16,360.121241
98.413815,16,360.217725
98.413815,16,360.315917
98.399695,16,360.412089
98.413815,16,360.508546
98.413815,16,360.606324
98.413815,16,360.70682
98.413815,16,360.805436
98.413815,16,360.901577
98.413815,16,360.996197
98.413815,16,361.090993
98.413815,16,361.187944
98.413815,16,361.283668
98.413815,16,361.388616
98.413815,16,361.617882
98.413815,16,361.717594
98.413815,16,361.813221
98.417321,16,361.909628
98.413815,16,362.004659
98.413815,16,362.102426
98.413815,16,362.201813
98.413815,16,362.304248
98.413815,16,362.403857
98.413815,16,362.500744
98.413815,16,362.598607
98.413815,16,362.697253
98.413815,16,362.792931
98.413815,16,362.889216
98.413815,16,362.988256
98.413815,16,363.0909
98.413815,16,363.357741
98.413815,16,363.453515
98.413815,16,363.551106
98.682248,17,363.654685
98.413815,16,363.750273
98.413815,16,363.845937
98.413815,16,363.948991
98.413815,16,364.053576
98.413815,16,364.149301
98.413815,16,364.2472
98.413815,16,364.342565
98.413815,16,364.439977
98.413815,16,364.534677
98.413815,16,364.682612
98.413815,16,364.803491
98.413815,16,364.895236
98.413815,16,365.115819
98.413815,16,365.205815
98.413815,16,365.297748
98.413815,16,365.388947
98.413815,16,365.478663
98.413815,16,365.569778
98.413815,16,365.666083
98.413815,16,365.756263
98.413815,16,365.850297
98.413815,16,365.945853
98.413815,16,366.037545
98.413815,16,366.134771
98.413815,16,366.227156
98.413815,16,366.328611
98.413815,16,366.426245
98.413815,16,366.519011
98.413815,16,366.740056
98.413815,16,366.831135
98.413815,16,366.924203
98.413815,16,367.014738
98.413815,16,367.106929
98.413815,16,367.233517
98.413815,16,367.364051
98.413815,16,367.457973
98.413815,16,367.550196
98.413815,16,367.643545
98.413815,16,367.735866
98.413815,16,367.82946
98.413815,16,367.92387
98.413815,16,368.024329
98.413815,16,368.123647
98.413815,16,368.217518
98.413815,16,368.449743
98.413815,16,368.547201
98.413815,16,368.642195
98.413815,16,368.737761
98.413815,16,368.835049
98.413815,16,368.935054
98.413815,16,369.033139
98.413815,16,369.126886
98.413815,16,369.221692
98.413815,16,369.317424
98.413815,16,369.413597
98.413815,16,369.511502
98.413815,16,369.606066
98.413815,16,369.707639
98.413815,16,369.80672
98.413815,16,369.905084
98.413815,16,370.171496
98.413815,16,370.266404
98.413815,16,370.361375
98.413815,16,370.458077
98.413815,16,370.55865
98.413815,16,370.656636
98.413815,16,370.752195
98.413815,16,370.846522
98.413815,16,370.938623
98.413815,16,371.032204
98.413815,16,371.125847
98.413815,16,371.22154
98.413815,16,371.319183
98.413815,16,371.417505
98.413815,16,371.515188
98.413815,16,371.611229
98.413815,16,371.845886
98.383759,16,371.940614
98.413815,16,372.034406
98.413815,16,372.1322
98.413815,16,372.232853
98.413815,16,372.331823
98.413815,16,372.42652
98.413815,16,372.522864
98.413815,16,372.619994
98.413815,16,372.714417
98.413815,16,372.842797
98.413815,16,372.973906
98.413815,16,373.068341
98.413815,16,373.166615
98.413815,16,373.267822
98.413815,16,373.361409
98.413815,16,373.588679
98.413815,16,373.683285
98.413815,16,373.783679
98.413815,16,373.885361
98.413815,16,373.981128
98.413815,16,374.076664
98.413815,16,374.170364
98.413815,16,374.266942
98.413815,16,374.361733
98.413815,16,374.460284
98.413815,16,374.556495
98.413815,16,374.651453
98.413815,16,374.749187
98.413815,16,374.843293
98.413815,16,374.942734
98.413815,16,375.037625
98.413815,16,375.26234
98.413815,16,375.355114
98.413815,16,375.483874
98.413815,16,375.612177
98.413815,16,375.700865
98.413815,16,375.789664
98.413815,16,375.879793
98.413815,16,375.969149
98.413815,16,376.061838
98.413815,16,376.15178
98.413815,16,376.241329
98.413815,16,376.329657
98.413815,16,376.418613
98.413815,16,376.506968
98.413815,16,376.605978
98.413815,16,376.69823
98.413815,16,376.921785
98.413815,16,377.021484
98.398933,16,377.124037
98.413815,16,377.226128
98.413815,16,377.321806
98.413815,16,377.42105
98.413815,16,377.520419
98.413815,16,377.624965
98.413815,16,377.730437
98.413815,16,377.833488
98.413815,16,377.945392
98.413815,16,378.092316
98.413815,16,378.201025
98.413815,16,378.300723
98.413815,16,378.399769
98.413815,16,378.498077
98.413815,16,378.725992
98.413815,16,378.825205
98.413815,16,378.921858
98.413815,16,379.016791
98.413815,16,379.111485
98.413815,16,379.205243
98.413815,16,379.304118
98.413815,16,379.402041
98.413815,16,379.498191
98.413815,16,379.591701
98.413815,16,379.68512
98.413815,16,379.78072
98.413815,16,379.876836
98.413815,16,379.978924
98.413815,16,380.073163
98.413815,16,380.166527
98.413815,16,380.394819
98.413815,16,380.494622
98.413815,16,380.630496
98.413815,16,380.746753
98.413815,16,380.845427
98.413815,16,380.942651
98.413815,16,381.036313
98.413815,16,381.129989
98.413815,16,381.22299
98.413815,16,381.315769
98.413815,16,381.410501
98.413815,16,381.504458
98.413815,16,381.598177
98.413815,16,381.700923
98.413815,16,381.799489
98.413815,16,381.891623
98.413815,16,382.122109
98.413815,16,382.216494
98.401987,16,382.313519
98.413815,16,382.405043
98.413815,16,382.498161
98.413815,16,382.589758
98.413815,16,382.681454
98.413815,16,382.773573
98.413815,16,382.864868
98.413815,16,382.955573
98.413815,16,383.052475
98.413815,16,383.178106
98.413815,16,383.285841
98.413815,16,383.384756
98.170642,17,383.4895
98.413815,16,383.585893
98.413815,16,383.825721
98.413815,16,383.920905
98.413815,16,384.020466
98.413815,16,384.115885
98.413815,16,384.211237
98.413815,16,384.310262
98.413815,16,384.406244
98.413815,16,384.501794
98.413815,16,384.597325
98.413815,16,384.691106
98.413815,16,384.787206
98.413815,16,384.879288
98.413815,16,384.973899
98.413815,16,385.072108
98.413815,16,385.169641
98.413815,16,385.265198
98.413815,16,385.500454
98.413815,16,385.595154
98.413815,16,385.69414
98.413815,16,385.815284
98.413815,16,385.916405
98.413815,16,386.011614
98.413815,16,386.102883
98.413815,16,386.194828
98.413815,16,386.29302
98.413815,16,386.388915
98.827377,17,386.489333
98.413815,16,386.586655
98.413815,16,386.68304
98.413815,16,386.789206
98.413815,16,386.896355
98.413815,16,387.002019
98.413815,16,387.282958
98.413815,16,387.386154
98.413815,16,387.491278
98.413815,16,387.594625
98.413815,16,387.698813
98.413815,16,387.803312
98.413815,16,387.905054
98.413815,16,388.003649
98.413815,16,388.100041
98.413815,16,388.194756
98.413815,16,388.300146
98.413815,16,388.427211
98.413815,16,388.541265
98.413815,16,388.642426
98.413815,16,388.747158
98.413815,16,388.843143
98.413815,16,389.116018
98.413815,16,389.217002
98.413815,16,389.317849
98.413815,16,389.418117
98.413815,16,389.515069
98.413815,16,389.61804
98.413815,16,389.716432
98.413815,16,389.812819
98.413815,16,389.909169
98.413815,16,390.006771
98.413815,16,390.109825
98.413815,16,390.21023
98.413815,16,390.312658
98.413815,16,390.413723
98.413815,16,390.509479
98.413815,16,390.607157
98.413815,16,390.83006
98.413815,16,390.92426
98.413815,16,391.047112
98.413815,16,391.16094
98.413815,16,391.25924
98.413815,16,391.357399
98.413815,16,391.453736
98.413815,16,391.548429
98.413815,16,391.644318
98.413815,16,391.741156
98.413815,16,391.844704
98.413815,16,391.945781
98.413815,16,392.046922
98.413815,16,392.141352
98.413815,16,392.240757
98.413815,16,392.336288
98.413815,16,392.562812
98.413815,16,392.657266
98.413815,16,392.75273
98.413815,16,392.849597
98.413815,16,392.945999
98.413815,16,393.045892
98.413815,16,393.141254
98.413815,16,393.235253
98.413815,16,393.330894
98.413815,16,393.431446
98.413815,16,393.535643
98.413815,16,393.638023
98.413815,16,393.738395
98.413815,16,393.834888
98.383453,16,393.933897
98.413815,16,394.030505
98.413815,16,394.257471
98.413815,16,394.356133
98.413815,16,394.4579
98.413815,16,394.556758
98.413815,16,394.652879
98.413815,16,394.752107
98.413815,16,394.850967
98.413815,16,394.948586
98.413815,16,395.047257
98.413815,16,395.145879
98.413815,16,395.252272
98.413815,16,395.356127
98.413815,16,395.452415
98.413815,16,395.549339
98.413815,16,395.647521
98.413815,16,395.746214
98.413815,16,395.976966
98.413815,16,396.072233
98.413815,16,396.164793
98.413815,16,396.284188
98.413815,16,396.405561
98.413815,16,396.500059
98.413815,16,396.594968
98.400886,16,396.68981
98.413815,16,396.786238
98.413815,16,396.884196
98.413815,16,396.978428
98.413815,16,397.076867
98.413815,16,397.170496
98.413815,16,397.269755
98.413815,16,397.367078
98.413815,16,397.463628
98.413815,16,397.68769
98.413815,16,397.785684
98.413815,16,397.882332
98.413815,16,397.978302
